,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
28,6376,30237,175,35,30027,7709,0.4225286900155439,"{2: [3660, 0, 0, 7401, 588, 0, 24, 0, 8, 6, 0, 6, 1208, 0, 2], 0: [2141, 0, 0, 11428, 630, 0, 81, 0, 30, 10, 0, 10, 2828, 0, 4], 1: [575, 0, 0, 11198, 257, 0, 70, 0, 15, 19, 0, 19, 3673, 0, 2]}","[444, 0, 0, 2340, 99, 0, 36, 0, 7, 13, 0, 13, 558, 0, 2]","[1511, 0, 0, 7366, 358, 0, 40, 0, 9, 13, 0, 13, 1998, 0, 3]","[2000, 0, 0, 10054, 488, 0, 13, 0, 7, 0, 0, 0, 2581, 0, 1]","[1494, 0, 0, 6694, 354, 0, 40, 0, 16, 2, 0, 2, 1702, 0, 1]","[927, 0, 0, 3573, 176, 0, 46, 0, 14, 7, 0, 7, 870, 0, 1]","[5792, 27337, 170, 35, 7001]",44322,28,4.487432877577727,6.658341230088895,4.544312079779793,1475,96,122,47,14,0,0
29,5258,29872,200,41,29631,9188,0.3649571505088377,"{2: [3180, 0, 0, 7618, 498, 0, 28, 0, 10, 7, 0, 7, 1465, 0, 3], 0: [1688, 0, 0, 11337, 530, 0, 85, 0, 33, 13, 0, 13, 3364, 0, 4], 1: [390, 0, 0, 10676, 218, 0, 87, 0, 17, 21, 0, 21, 4359, 0, 3]}","[351, 0, 0, 2329, 98, 0, 41, 0, 11, 15, 0, 15, 654, 0, 2]","[1242, 0, 0, 7223, 277, 0, 48, 0, 6, 16, 0, 16, 2396, 0, 5]","[1647, 0, 0, 9897, 427, 0, 15, 0, 7, 0, 0, 0, 3089, 0, 1]","[1241, 0, 0, 6628, 292, 0, 42, 0, 18, 2, 0, 2, 2019, 0, 1]","[777, 0, 0, 3554, 152, 0, 54, 0, 18, 8, 0, 8, 1030, 0, 1]","[4783, 26979, 194, 41, 8334]",44318,29,4.491335349068099,6.563879236427637,4.533756035922199,1246,111,140,47,14,0,0
30,4324,29077,236,49,28792,10916,0.318361591636001,"{2: [2743, 0, 0, 7762, 430, 0, 35, 0, 11, 9, 0, 9, 1749, 0, 3], 0: [1309, 0, 0, 11065, 396, 0, 95, 0, 39, 17, 0, 17, 4000, 0, 4], 1: [272, 0, 0, 9965, 141, 0, 106, 0, 25, 23, 0, 23, 5167, 0, 4]}","[290, 0, 0, 2236, 81, 0, 52, 0, 8, 20, 0, 20, 792, 0, 2]","[1006, 0, 0, 7022, 226, 0, 51, 0, 12, 17, 0, 17, 2829, 0, 5]","[1375, 0, 0, 9566, 305, 0, 20, 0, 9, 0, 0, 0, 3687, 0, 1]","[1019, 0, 0, 6460, 205, 0, 52, 0, 21, 2, 0, 2, 2399, 0, 2]","[634, 0, 0, 3508, 150, 0, 61, 0, 25, 10, 0, 10, 1209, 0, 1]","[3927, 26225, 227, 49, 9903]",44317,30,4.475844484058037,6.642778166392129,4.57000699505833,967,135,161,47,13,0,0
31,3645,27873,270,58,27545,12795,0.2808811394539519,"{2: [2432, 0, 0, 7724, 398, 0, 43, 0, 15, 9, 0, 9, 2089, 0, 4], 0: [1013, 0, 0, 10673, 352, 0, 99, 0, 48, 20, 0, 20, 4680, 0, 6], 1: [200, 0, 0, 9148, 90, 0, 128, 0, 37, 29, 0, 29, 6026, 0, 4]}","[245, 0, 0, 2117, 50, 0, 62, 0, 13, 20, 0, 20, 944, 0, 4]","[842, 0, 0, 6727, 226, 0, 57, 0, 19, 22, 0, 22, 3275, 0, 5]","[1156, 0, 0, 9148, 247, 0, 21, 0, 10, 0, 0, 0, 4323, 0, 1]","[845, 0, 0, 6193, 209, 0, 63, 0, 30, 2, 0, 2, 2829, 0, 2]","[557, 0, 0, 3360, 108, 0, 67, 0, 28, 14, 0, 14, 1424, 0, 2]","[3311, 25096, 257, 58, 11606]",44313,31,4.453162728770338,6.581770586509602,4.5553449326382776,840,172,170,47,12,0,0
32,3058,26406,318,74,26014,14844,0.25869120654396727,"{2: [2121, 0, 0, 7665, 313, 0, 50, 0, 15, 13, 0, 13, 2446, 0, 4], 0: [804, 0, 0, 10143, 247, 0, 116, 0, 64, 23, 0, 23, 5398, 0, 8], 1: [133, 0, 0, 8206, 68, 0, 152, 0, 48, 38, 0, 38, 7000, 0, 5]}","[192, 0, 0, 2013, 52, 0, 74, 0, 21, 26, 0, 26, 1080, 0, 4]","[700, 0, 0, 6372, 150, 0, 61, 0, 20, 31, 0, 31, 3759, 0, 5]","[978, 0, 0, 8615, 194, 0, 25, 0, 13, 0, 0, 0, 5030, 0, 1]","[717, 0, 0, 5834, 151, 0, 78, 0, 37, 2, 0, 2, 3301, 0, 4]","[471, 0, 0, 3180, 81, 0, 80, 0, 36, 15, 0, 15, 1674, 0, 3]","[2783, 23680, 302, 74, 13487]",44308,32,4.5008350636453915,6.6594520176943215,4.5371716168637715,628,218,191,47,14,0,0
33,2592,24764,344,96,24324,16950,0.23683572928444516,"{2: [1859, 0, 0, 7527, 277, 0, 59, 0, 18, 15, 0, 15, 2835, 0, 5], 0: [643, 0, 0, 9561, 187, 0, 126, 0, 58, 36, 0, 36, 6117, 0, 8], 1: [90, 0, 0, 7236, 65, 0, 159, 0, 58, 45, 0, 45, 7998, 0, 8]}","[168, 0, 0, 1844, 39, 0, 79, 0, 15, 35, 0, 35, 1259, 0, 8]","[585, 0, 0, 5943, 121, 0, 66, 0, 25, 39, 0, 39, 4289, 0, 5]","[835, 0, 0, 8054, 161, 0, 26, 0, 15, 0, 0, 0, 5733, 0, 1]","[594, 0, 0, 5488, 128, 0, 83, 0, 37, 4, 0, 4, 3763, 0, 4]","[410, 0, 0, 2995, 80, 0, 90, 0, 42, 18, 0, 18, 1906, 0, 3]","[2367, 22117, 328, 96, 15417]",44306,33,4.473299327404866,6.645646187875231,4.540739403241096,529,251,210,47,13,0,0
34,2228,22888,403,110,22375,19189,0.21561516952114645,"{2: [1619, 0, 0, 7316, 269, 0, 78, 0, 25, 16, 0, 16, 3265, 0, 6], 0: [545, 0, 0, 8827, 135, 0, 146, 0, 67, 40, 0, 40, 6925, 0, 9], 1: [64, 0, 0, 6232, 30, 0, 179, 0, 69, 54, 0, 54, 8999, 0, 10]}","[147, 0, 0, 1668, 21, 0, 88, 0, 26, 40, 0, 40, 1441, 0, 8]","[508, 0, 0, 5450, 105, 0, 86, 0, 22, 46, 0, 46, 4832, 0, 5]","[700, 0, 0, 7411, 146, 0, 31, 0, 20, 0, 0, 0, 6506, 0, 1]","[518, 0, 0, 5069, 101, 0, 86, 0, 47, 4, 0, 4, 4255, 0, 5]","[355, 0, 0, 2777, 61, 0, 112, 0, 46, 20, 0, 20, 2155, 0, 6]","[2040, 20346, 387, 110, 17445]",44305,34,4.465545649475229,6.661234623631644,4.526825414738743,434,296,242,47,13,0,0
35,1909,20650,467,125,20058,21744,0.20121065375302663,"{2: [1410, 0, 0, 6928, 217, 0, 102, 0, 31, 19, 0, 19, 3835, 0, 6], 0: [453, 0, 0, 7967, 97, 0, 161, 0, 70, 45, 0, 45, 7857, 0, 10], 1: [46, 0, 0, 5163, 20, 0, 204, 0, 89, 61, 0, 61, 10052, 0, 11]}","[129, 0, 0, 1475, 21, 0, 106, 0, 26, 52, 0, 52, 1620, 0, 8]","[439, 0, 0, 4880, 77, 0, 98, 0, 31, 46, 0, 46, 5459, 0, 7]","[600, 0, 0, 6631, 115, 0, 37, 0, 21, 0, 0, 0, 7380, 0, 1]","[441, 0, 0, 4555, 70, 0, 98, 0, 57, 5, 0, 5, 4833, 0, 5]","[300, 0, 0, 2517, 51, 0, 128, 0, 55, 22, 0, 22, 2452, 0, 6]","[1752, 18215, 452, 125, 19787]",44303,35,4.471503058483624,6.588109157393404,4.543958648398529,334,342,277,47,13,0,0
36,1639,18231,517,144,17570,24428,0.17190499698316056,"{2: [1226, 0, 0, 6460, 195, 0, 120, 0, 38, 21, 0, 21, 4467, 0, 8], 0: [374, 0, 0, 6997, 83, 0, 179, 0, 84, 51, 0, 51, 8880, 0, 12], 1: [39, 0, 0, 4113, 13, 0, 218, 0, 110, 72, 0, 72, 11081, 0, 13]}","[107, 0, 0, 1271, 22, 0, 115, 0, 36, 59, 0, 59, 1829, 0, 9]","[379, 0, 0, 4300, 58, 0, 105, 0, 35, 54, 0, 54, 6082, 0, 8]","[513, 0, 0, 5778, 90, 0, 44, 0, 24, 0, 0, 0, 8313, 0, 2]","[379, 0, 0, 3988, 73, 0, 108, 0, 72, 5, 0, 5, 5452, 0, 7]","[261, 0, 0, 2233, 48, 0, 145, 0, 65, 26, 0, 26, 2752, 0, 7]","[1500, 15994, 506, 144, 22188]",44298,36,4.4539256851325115,6.58553433563592,4.51704365885593,291,409,285,47,13,0,0
37,1432,15971,548,169,15254,26891,0.16329597395278944,"{2: [1071, 0, 0, 5983, 166, 0, 127, 0, 47, 23, 0, 23, 5089, 0, 9], 0: [329, 0, 0, 6020, 55, 0, 189, 0, 92, 64, 0, 64, 9878, 0, 14], 1: [32, 0, 0, 3251, 5, 0, 232, 0, 114, 82, 0, 82, 11924, 0, 16]}","[90, 0, 0, 1109, 17, 0, 114, 0, 40, 71, 0, 71, 1995, 0, 11]","[344, 0, 0, 3689, 45, 0, 113, 0, 39, 63, 0, 63, 6709, 0, 8]","[449, 0, 0, 5020, 69, 0, 51, 0, 24, 0, 0, 0, 9128, 0, 3]","[326, 0, 0, 3451, 57, 0, 120, 0, 77, 6, 0, 6, 6029, 0, 8]","[223, 0, 0, 1985, 38, 0, 150, 0, 73, 29, 0, 29, 3030, 0, 9]","[1310, 13887, 534, 169, 24429]",44294,37,4.46329073915203,6.616223416264054,4.522960220345871,226,461,295,47,14,0,0
38,1287,13790,574,188,13028,29214,0.16432197244379987,"{2: [974, 0, 0, 5426, 122, 0, 135, 0, 59, 29, 0, 29, 5728, 0, 12], 0: [288, 0, 0, 5120, 52, 0, 192, 0, 104, 74, 0, 74, 10806, 0, 17], 1: [25, 0, 0, 2482, 6, 0, 247, 0, 134, 85, 0, 85, 12680, 0, 24]}","[80, 0, 0, 939, 14, 0, 116, 0, 38, 82, 0, 82, 2161, 0, 16]","[305, 0, 0, 3129, 39, 0, 115, 0, 59, 68, 0, 68, 7300, 0, 10]","[407, 0, 0, 4272, 58, 0, 57, 0, 29, 0, 0, 0, 9912, 0, 3]","[289, 0, 0, 2970, 45, 0, 130, 0, 79, 6, 0, 6, 6537, 0, 10]","[206, 0, 0, 1718, 24, 0, 156, 0, 92, 32, 0, 32, 3304, 0, 14]","[1177, 11846, 564, 188, 26555]",44291,38,4.426113657402181,6.57192206091531,4.505317107312998,180,538,277,47,14,0,0
39,1177,11734,584,222,10928,31376,0.1601329469916482,"{2: [894, 0, 0, 4803, 99, 0, 144, 0, 73, 37, 0, 37, 6413, 0, 17], 0: [260, 0, 0, 4320, 24, 0, 199, 0, 109, 85, 0, 85, 11614, 0, 22], 1: [23, 0, 0, 1805, 6, 0, 241, 0, 148, 100, 0, 100, 13349, 0, 28]}","[74, 0, 0, 756, 6, 0, 122, 0, 59, 89, 0, 89, 2335, 0, 18]","[284, 0, 0, 2612, 31, 0, 110, 0, 50, 87, 0, 87, 7823, 0, 14]","[377, 0, 0, 3556, 39, 0, 60, 0, 35, 0, 0, 0, 10655, 0, 3]","[257, 0, 0, 2546, 32, 0, 133, 0, 87, 6, 0, 6, 6990, 0, 15]","[185, 0, 0, 1458, 21, 0, 159, 0, 99, 40, 0, 40, 3573, 0, 17]","[1078, 9925, 576, 222, 28529]",44287,39,4.434145460293088,6.595095626256012,4.5340844943211325,129,619,254,47,14,0,0
40,1084,9995,579,259,9157,33207,0.14447223611805904,"{2: [829, 0, 0, 4278, 62, 0, 144, 0, 77, 53, 0, 53, 6986, 0, 19], 0: [234, 0, 0, 3577, 32, 0, 204, 0, 123, 91, 0, 91, 12372, 0, 28], 1: [21, 0, 0, 1302, 2, 0, 231, 0, 153, 115, 0, 115, 13849, 0, 35]}","[68, 0, 0, 637, 7, 0, 103, 0, 52, 108, 0, 108, 2460, 0, 23]","[260, 0, 0, 2178, 21, 0, 109, 0, 53, 98, 0, 98, 8271, 0, 16]","[351, 0, 0, 2961, 23, 0, 61, 0, 41, 0, 0, 0, 11275, 0, 5]","[237, 0, 0, 2150, 27, 0, 137, 0, 94, 8, 0, 8, 7400, 0, 18]","[168, 0, 0, 1231, 18, 0, 169, 0, 113, 45, 0, 45, 3801, 0, 20]","[991, 8318, 572, 259, 30191]",44286,40,4.456713182495597,6.6087928464977646,4.535090096192928,96,694,226,47,14,0,0
41,993,8338,575,288,7475,34954,0.1523147037658911,"{2: [765, 0, 0, 3722, 68, 0, 143, 0, 74, 64, 0, 64, 7596, 0, 21], 0: [207, 0, 0, 2841, 19, 0, 207, 0, 135, 99, 0, 99, 13123, 0, 33], 1: [21, 0, 0, 912, 1, 0, 225, 0, 164, 125, 0, 125, 14235, 0, 41]}","[60, 0, 0, 528, 5, 0, 99, 0, 52, 118, 0, 118, 2571, 0, 26]","[239, 0, 0, 1761, 21, 0, 104, 0, 59, 104, 0, 104, 8708, 0, 21]","[314, 0, 0, 2412, 32, 0, 61, 0, 47, 1, 0, 1, 11860, 0, 6]","[225, 0, 0, 1758, 15, 0, 143, 0, 106, 10, 0, 10, 7796, 0, 18]","[155, 0, 0, 1016, 15, 0, 168, 0, 109, 55, 0, 55, 4019, 0, 24]","[908, 6786, 571, 288, 31781]",44285,41,4.454533137631252,6.541921643897482,4.5325505250084674,88,756,202,47,14,0,0
42,921,6947,561,305,6081,36413,0.15647041888585,"{2: [707, 0, 0, 3196, 56, 0, 141, 0, 82, 67, 0, 67, 8178, 0, 27], 0: [195, 0, 0, 2226, 26, 0, 207, 0, 139, 103, 0, 103, 13744, 0, 41], 1: [19, 0, 0, 659, 0, 0, 213, 0, 171, 135, 0, 135, 14491, 0, 50]}","[55, 0, 0, 434, 10, 0, 92, 0, 56, 121, 0, 121, 2672, 0, 37]","[223, 0, 0, 1417, 16, 0, 98, 0, 55, 115, 0, 115, 9062, 0, 23]","[285, 0, 0, 1954, 29, 0, 60, 0, 51, 1, 0, 1, 12348, 0, 8]","[212, 0, 0, 1420, 16, 0, 142, 0, 112, 11, 0, 11, 8147, 0, 23]","[146, 0, 0, 856, 11, 0, 169, 0, 118, 57, 0, 57, 4184, 0, 27]","[838, 5523, 555, 305, 33109]",44281,42,4.4516384002167975,6.606603283575349,4.496691583297577,82,815,169,47,13,0,0
43,861,5773,552,329,4892,37647,0.15329984410185346,"{2: [661, 0, 0, 2732, 62, 0, 154, 0, 97, 71, 0, 71, 8671, 0, 30], 0: [181, 0, 0, 1713, 11, 0, 202, 0, 146, 112, 0, 112, 14267, 0, 48], 1: [19, 0, 0, 447, 2, 0, 196, 0, 165, 146, 0, 146, 14709, 0, 58]}","[54, 0, 0, 341, 1, 0, 79, 0, 53, 133, 0, 133, 2767, 0, 43]","[202, 0, 0, 1160, 27, 0, 101, 0, 67, 118, 0, 118, 9334, 0, 26]","[274, 0, 0, 1538, 28, 0, 60, 0, 53, 2, 0, 2, 12774, 0, 8]","[196, 0, 0, 1143, 9, 0, 138, 0, 110, 14, 0, 14, 8441, 0, 30]","[135, 0, 0, 710, 10, 0, 174, 0, 125, 62, 0, 62, 4331, 0, 29]","[785, 4445, 547, 329, 34226]",44281,43,4.431200740724012,6.5775388993021835,4.484948397732662,75,873,144,47,13,0,0
44,824,4843,527,342,3974,38613,0.16229609746025192,"{2: [632, 0, 0, 2341, 33, 0, 150, 0, 102, 82, 0, 82, 9083, 0, 32], 0: [174, 0, 0, 1325, 12, 0, 193, 0, 144, 118, 0, 118, 14665, 0, 61], 1: [18, 0, 0, 308, 1, 0, 184, 0, 164, 142, 0, 142, 14865, 0, 75]}","[53, 0, 0, 261, 1, 0, 65, 0, 40, 141, 0, 141, 2853, 0, 53]","[193, 0, 0, 950, 10, 0, 89, 0, 65, 122, 0, 122, 9561, 0, 36]","[262, 0, 0, 1244, 9, 0, 60, 0, 54, 2, 0, 2, 13080, 0, 10]","[188, 0, 0, 946, 15, 0, 140, 0, 115, 14, 0, 14, 8644, 0, 34]","[128, 0, 0, 573, 11, 0, 173, 0, 136, 63, 0, 63, 4475, 0, 35]","[752, 3615, 523, 342, 35100]",44280,44,4.441463414634146,6.5896793134598015,4.505803974706414,46,920,117,47,14,0,0
45,791,4027,514,343,3170,39462,0.14402781226719644,"{2: [604, 0, 0, 1969, 28, 0, 155, 0, 107, 82, 0, 82, 9478, 0, 39], 0: [169, 0, 0, 982, 5, 0, 185, 0, 146, 118, 0, 118, 15021, 0, 75], 1: [18, 0, 0, 219, 0, 0, 174, 0, 164, 143, 0, 143, 14963, 0, 84]}","[51, 0, 0, 215, 2, 0, 65, 0, 46, 136, 0, 136, 2906, 0, 61]","[188, 0, 0, 725, 9, 0, 85, 0, 61, 127, 0, 127, 9790, 0, 41]","[254, 0, 0, 1004, 8, 0, 60, 0, 53, 2, 0, 2, 13328, 0, 13]","[178, 0, 0, 749, 8, 0, 138, 0, 117, 14, 0, 14, 8853, 0, 40]","[120, 0, 0, 477, 6, 0, 166, 0, 140, 64, 0, 64, 4585, 0, 43]","[720, 2881, 510, 343, 35879]",44280,45,4.460614272809395,6.629945799457994,4.508017163504968,33,958,97,47,14,0,0
46,759,3413,488,349,2576,40106,0.16026955757398184,"{2: [579, 0, 0, 1689, 29, 0, 144, 0, 100, 81, 0, 81, 9794, 0, 54], 0: [162, 0, 0, 740, 5, 0, 179, 0, 144, 124, 0, 124, 15270, 0, 83], 1: [18, 0, 0, 147, 0, 0, 165, 0, 159, 144, 0, 144, 15042, 0, 95]}","[48, 0, 0, 167, 2, 0, 58, 0, 44, 140, 0, 140, 2960, 0, 66]","[178, 0, 0, 584, 8, 0, 82, 0, 60, 123, 0, 123, 9946, 0, 53]","[249, 0, 0, 818, 9, 0, 59, 0, 53, 2, 0, 2, 13520, 0, 14]","[171, 0, 0, 607, 10, 0, 132, 0, 114, 15, 0, 15, 9007, 0, 47]","[113, 0, 0, 400, 5, 0, 157, 0, 132, 69, 0, 69, 4673, 0, 52]","[688, 2346, 486, 349, 36464]",44278,46,4.464993902163602,6.652084556664709,4.488865802430101,34,984,85,47,14,0,0
47,739,2885,462,349,2074,40654,0.1580589254766031,"{2: [561, 0, 0, 1428, 21, 0, 143, 0, 113, 81, 0, 81, 10074, 0, 61], 0: [161, 0, 0, 560, 6, 0, 167, 0, 141, 126, 0, 126, 15461, 0, 95], 1: [17, 0, 0, 86, 0, 0, 152, 0, 147, 142, 0, 142, 15119, 0, 111]}","[47, 0, 0, 129, 1, 0, 50, 0, 39, 140, 0, 140, 3007, 0, 76]","[175, 0, 0, 473, 4, 0, 76, 0, 63, 122, 0, 122, 10067, 0, 60]","[243, 0, 0, 662, 6, 0, 55, 0, 49, 2, 0, 2, 13686, 0, 19]","[166, 0, 0, 485, 5, 0, 129, 0, 116, 13, 0, 13, 9139, 0, 53]","[108, 0, 0, 325, 11, 0, 152, 0, 134, 72, 0, 72, 4755, 0, 59]","[671, 1896, 461, 349, 36957]",44278,47,4.44159627806134,6.542820362256651,4.517051357333213,27,1017,61,47,14,0,0
48,716,2451,439,347,1665,41111,0.1799265605875153,"{2: [543, 0, 0, 1179, 11, 0, 132, 0, 107, 88, 0, 88, 10345, 0, 69], 0: [156, 0, 0, 430, 2, 0, 161, 0, 143, 122, 0, 122, 15606, 0, 107], 1: [17, 0, 0, 56, 1, 0, 146, 0, 141, 137, 0, 137, 15160, 0, 123]}","[45, 0, 0, 112, 1, 0, 44, 0, 37, 137, 0, 137, 3035, 0, 85]","[171, 0, 0, 371, 3, 0, 68, 0, 56, 121, 0, 121, 10182, 0, 70]","[234, 0, 0, 526, 6, 0, 54, 0, 50, 2, 0, 2, 13832, 0, 20]","[162, 0, 0, 386, 4, 0, 125, 0, 115, 14, 0, 14, 9245, 0, 59]","[104, 0, 0, 270, 0, 0, 148, 0, 133, 73, 0, 73, 4817, 0, 65]","[652, 1523, 437, 347, 37375]",44278,48,4.45236912236325,6.526152942770676,4.478702741767921,14,1037,48,47,13,0,0
49,699,2086,418,325,1343,41491,0.19175455417066156,"{2: [530, 0, 0, 973, 21, 0, 129, 0, 111, 85, 0, 85, 10569, 0, 80], 0: [152, 0, 0, 333, 4, 0, 151, 0, 134, 118, 0, 118, 15720, 0, 126], 1: [17, 0, 0, 37, 0, 0, 138, 0, 133, 122, 0, 122, 15202, 0, 146]}","[43, 0, 0, 92, 2, 0, 36, 0, 31, 126, 0, 126, 3076, 0, 105]","[165, 0, 0, 297, 7, 0, 69, 0, 59, 111, 0, 111, 10271, 0, 83]","[230, 0, 0, 415, 6, 0, 52, 0, 51, 2, 0, 2, 13949, 0, 22]","[160, 0, 0, 320, 4, 0, 116, 0, 109, 15, 0, 15, 9321, 0, 68]","[101, 0, 0, 219, 6, 0, 145, 0, 128, 71, 0, 71, 4874, 0, 74]","[636, 1238, 417, 325, 37717]",44276,49,4.395293161080495,6.5679826542596444,4.498441593639895,25,1055,40,47,14,0,0
50,690,1776,402,308,1066,41810,0.22015765765765766,"{2: [524, 0, 0, 784, 7, 0, 128, 0, 107, 81, 0, 81, 10769, 0, 91], 0: [149, 0, 0, 258, 4, 0, 143, 0, 133, 114, 0, 114, 15810, 0, 139], 1: [17, 0, 0, 24, 0, 0, 131, 0, 129, 113, 0, 113, 15231, 0, 162]}","[42, 0, 0, 71, 2, 0, 33, 0, 29, 120, 0, 120, 3107, 0, 115]","[164, 0, 0, 244, 3, 0, 63, 0, 58, 108, 0, 108, 10334, 0, 92]","[227, 0, 0, 327, 3, 0, 50, 0, 48, 2, 0, 2, 14042, 0, 25]","[158, 0, 0, 249, 1, 0, 112, 0, 106, 14, 0, 14, 9399, 0, 74]","[99, 0, 0, 175, 2, 0, 144, 0, 128, 64, 0, 64, 4928, 0, 86]","[628, 979, 401, 308, 38017]",44276,50,4.461310868190441,6.474478272653356,4.526809106513687,11,1069,33,47,14,0,0
51,683,1522,372,298,852,42070,0.20893561103810776,"{2: [518, 0, 0, 628, 9, 0, 119, 0, 103, 81, 0, 81, 10939, 0, 101], 0: [148, 0, 0, 205, 2, 0, 132, 0, 124, 110, 0, 110, 15879, 0, 154], 1: [17, 0, 0, 19, 0, 0, 121, 0, 120, 107, 0, 107, 15252, 0, 178]}","[41, 0, 0, 55, 2, 0, 31, 0, 28, 113, 0, 113, 3133, 0, 125]","[160, 0, 0, 202, 1, 0, 58, 0, 53, 103, 0, 103, 10389, 0, 102]","[226, 0, 0, 260, 4, 0, 48, 0, 47, 2, 0, 2, 14112, 0, 27]","[158, 0, 0, 193, 2, 0, 103, 0, 98, 15, 0, 15, 9463, 0, 82]","[98, 0, 0, 142, 2, 0, 132, 0, 121, 65, 0, 65, 4973, 0, 97]","[621, 783, 371, 298, 38259]",44275,51,4.430513833992094,6.5271372106154715,4.505047995482778,11,1078,25,47,14,0,0
52,676,1315,347,290,678,42284,0.17338403041825096,"{2: [513, 0, 0, 510, 3, 0, 109, 0, 94, 83, 0, 83, 11070, 0, 112], 0: [147, 0, 0, 154, 1, 0, 126, 0, 120, 104, 0, 104, 15943, 0, 166], 1: [16, 0, 0, 14, 0, 0, 112, 0, 112, 103, 0, 103, 15271, 0, 191]}","[41, 0, 0, 41, 0, 0, 30, 0, 26, 110, 0, 110, 3151, 0, 130]","[156, 0, 0, 167, 4, 0, 56, 0, 51, 99, 0, 99, 10434, 0, 109]","[223, 0, 0, 205, 0, 0, 46, 0, 45, 2, 0, 2, 14172, 0, 29]","[158, 0, 0, 147, 0, 0, 97, 0, 94, 15, 0, 15, 9515, 0, 89]","[98, 0, 0, 118, 0, 0, 118, 0, 110, 64, 0, 64, 5012, 0, 112]","[615, 627, 346, 290, 38455]",44275,52,4.464686617730096,6.597108977978543,4.484901185770751,4,1085,21,47,14,0,0
53,671,1151,333,264,554,42453,0.1633362293657689,"{2: [508, 0, 0, 417, 5, 0, 104, 0, 92, 80, 0, 80, 11176, 0, 122], 0: [147, 0, 0, 129, 1, 0, 125, 0, 123, 98, 0, 98, 15975, 0, 174], 1: [16, 0, 0, 8, 1, 0, 104, 0, 104, 86, 0, 86, 15302, 0, 216]}","[41, 0, 0, 35, 0, 0, 31, 0, 27, 103, 0, 103, 3163, 0, 137]","[154, 0, 0, 137, 3, 0, 57, 0, 54, 89, 0, 89, 10475, 0, 120]","[222, 0, 0, 167, 3, 0, 44, 0, 43, 2, 0, 2, 14213, 0, 31]","[156, 0, 0, 118, 1, 0, 89, 0, 87, 12, 0, 12, 9557, 0, 100]","[98, 0, 0, 97, 0, 0, 112, 0, 108, 58, 0, 58, 5045, 0, 124]","[610, 512, 332, 264, 38615]",44275,53,4.416058723884811,6.56119706380576,4.544799548277809,7,1095,14,47,14,0,0
54,663,1022,306,252,464,42590,0.18003913894324852,"{2: [500, 0, 0, 360, 9, 0, 99, 0, 88, 79, 0, 79, 11247, 0, 133], 0: [147, 0, 0, 98, 0, 0, 113, 0, 112, 93, 0, 93, 16023, 0, 191], 1: [16, 0, 0, 6, 0, 0, 94, 0, 94, 80, 0, 80, 15320, 0, 232]}","[40, 0, 0, 30, 0, 0, 28, 0, 25, 96, 0, 96, 3179, 0, 147]","[152, 0, 0, 120, 3, 0, 47, 0, 44, 84, 0, 84, 10509, 0, 135]","[218, 0, 0, 147, 4, 0, 41, 0, 40, 2, 0, 2, 14240, 0, 35]","[155, 0, 0, 91, 2, 0, 85, 0, 83, 12, 0, 12, 9589, 0, 105]","[98, 0, 0, 76, 0, 0, 105, 0, 102, 58, 0, 58, 5073, 0, 134]","[602, 429, 305, 252, 38745]",44275,54,4.419988706945229,6.52009034443817,4.51365330321852,9,1102,12,47,14,0,0
55,658,910,289,237,384,42707,0.1945054945054945,"{2: [495, 0, 0, 300, 7, 0, 94, 0, 82, 76, 0, 76, 11320, 0, 143], 0: [147, 0, 0, 79, 0, 0, 107, 0, 106, 87, 0, 87, 16054, 0, 203], 1: [16, 0, 0, 5, 0, 0, 88, 0, 88, 74, 0, 74, 15333, 0, 244]}","[40, 0, 0, 24, 1, 0, 26, 0, 23, 89, 0, 89, 3194, 0, 157]","[152, 0, 0, 98, 1, 0, 42, 0, 38, 77, 0, 77, 10543, 0, 148]","[216, 0, 0, 118, 3, 0, 41, 0, 40, 2, 0, 2, 14271, 0, 35]","[153, 0, 0, 79, 1, 0, 82, 0, 80, 12, 0, 12, 9606, 0, 108]","[97, 0, 0, 65, 1, 0, 98, 0, 95, 57, 0, 57, 5093, 0, 142]","[598, 354, 288, 237, 38856]",44275,55,4.4714624505928855,6.5441445511010725,4.519977413890457,7,1103,13,47,14,0,0
